id,name__en,name,wikipedia__en,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,birth_date,death_date,identifier__freebase,given_name,identifier__NTA,identifier__Oxforddnb,identifier__Munzinger,family_name,identifier__MusicBrainz,name__de,name__es,name__fr,name__hi,name__id,name__io,name__ja,name__jv,name__ko,name__ms,name__oc,name__pt,name__ru,name__sv,name__th,name__zh,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__ca,name__ta,name__it,name__uk,name__nb,name__da,name__nn,name__nl,name__fa,wikipedia__de,wikipedia__es,wikipedia__fa,wikipedia__fr,wikipedia__hi,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ms,wikipedia__oc,wikipedia__pt,wikipedia__ru,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__uk,wikipedia__zh,original_wikiname,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ml,name__vi,name__sh,name__bcl,name__ar,name__tr,name__fi,name__tl,name__min,name__az,name__bn,wikipedia__ar,wikipedia__az,wikipedia__bcl,wikipedia__bn,wikipedia__commons,wikipedia__da,wikipedia__fi,wikipedia__min,wikipedia__ml,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__tl,wikipedia__tr,wikipedia__vi,identifier__BNF,identifier__CANTIC,twitter,wikipedia__nl,identifier__FIFA,occupation,name__cy,name__hu,website,facebook,identifier__FAST,name__nds,name__vmf,name__eu,name__my,wikipedia__eu,wikipedia__my,identifier__Britannica,identifier__google_knowledge,wikipedia__enwikiquote,name__ky,wikipedia__ky,identifier__NLAtrove,name__br,name__co,name__ro,name__ty,name__sco,name__pa,wikipedia__pa,wikipedia__sco,wikipedia__simple,name__cs,identifier__bigenc_ru,identifier__snac,identifier__quora,name__qu,name__et,name__eo,name__is,name__hak,name__mk,name__be_tarask,name__ne,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,name__nan,name__be,name__he,name__lv,name__li,name__yue,name__sa,name__war,name__bg,name__mr,name__km,name__kk,name__sr,name__new,name__si,name__la,name__mg,name__lzh,name__pnb,name__wuu,name__yi,name__ur,name__ba,name__ka,name__sd,name__tt,name__vo,name__hy,name__lb,name__lo,name__mn,name__te,name__gu,name__gl,name__ast,name__el,name__kn,name__zh_mo,name__zh_my,wikipedia__arwikiquote,wikipedia__ast,wikipedia__ba,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cs,wikipedia__cy,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikinews,wikipedia__eo,wikipedia__et,wikipedia__gu,wikipedia__hak,wikipedia__he,wikipedia__hu,wikipedia__hy,wikipedia__is,wikipedia__ka,wikipedia__kk,wikipedia__km,wikipedia__kn,wikipedia__la,wikipedia__lb,wikipedia__li,wikipedia__lo,wikipedia__lv,wikipedia__mg,wikipedia__mk,wikipedia__mn,wikipedia__mr,wikipedia__ne,wikipedia__new,wikipedia__nn,wikipedia__nnwikiquote,wikipedia__plwikiquote,wikipedia__pnb,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sa,wikipedia__sd,wikipedia__sr,wikipedia__te,wikipedia__thwikiquote,wikipedia__tt,wikipedia__ukwikiquote,wikipedia__ur,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yi,wikipedia__zh_classical,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zhwikiquote,identifier__IMDB,identifier__NDL,identifier__NNDB,identifier__wikitree,identifier__CSPAN,name__sk,name__yo,name__lt,name__ckb,name__fo,name__kl,name__uz,wikipedia__ckb,wikipedia__eowikinews,wikipedia__lt,wikipedia__uz,wikipedia__yo,identifier__OLID,name__lmo,identifier__ioc_athlete,identifier__NLA,identifier__NPG,identifier__britishmuseum,identifier__NLI,instagram,wikipedia__si,identifier__GTAA,wikipedia__itwikiquote,name__so,name__bs,name__ace,wikipedia__ace,wikipedia__bswikiquote,wikipedia__so,wikipedia__trwikiquote,identifier__nyt_topic,wikipedia__gl
Q272588,"Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi",https://upload.wikimedia.org/wikipedia/commons/5/53/Abdullah_Badawi_2004.jpg,male,"0000 0001 1497 5050",119263608,130656097,n89120654,,1939-11-26,,/m/01yynm,Abdullah,084588527,,00000024209,,,"Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","अब्दुल्लाह अहमद बदावी","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","アブドラ・バダウィ","Abdullah Ahmad Badawi","압둘라 아마드 바다위","Abdullah bin Ahmad Badawi","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","Абдулла Ахмад Бадави","Abdullah Ahmad Badawi","อับดุลละห์ อะห์มัด บาดาวี","阿都拉·巴达威",,"Abdullah Ahmad Badawi",,,,"அப்துல்லா அகமது படாவி","Abdullah Ahmad Badawi","Абдулла Ахмад Бадаві","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi",,"Abdullah Ahmad Badawi","عبدالله احمد بداوی","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","عبدالله احمد بداوی","Abdullah Ahmad Badawi","अब्दुल्लाह अहमद बदावी","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","アブドラ・バダウィ","Abdullah Ahmad Badawi","압둘라 아마드 바다위","Abdullah bin Ahmad Badawi","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi","Абдулла Ахмад Бадави","Abdullah Ahmad Badawi","அப்துல்லா அகுமது பதவீ","อับดุลละห์ อะห์มัด บาดาวี","Абдулла Ахмад Бадаві","阿都拉·巴达威","Abdullah Ahmad Badawi","阿都拉·巴达威","阿都拉·巴達威","阿卜杜拉·巴達維","阿卜杜拉·巴达维","阿都拉·巴达威","阿布杜拉·巴達威","Abdullah Ahmad Badawi",,"Abdullah bin Ahmad Badawi",,,"عبد الله أحمد بدوي","Datuk Seri Abdullah bin Haji Ahmad Badawi","Abdullah Ahmad Badawi",,,,,"عبد الله أحمد بدوي",,,,"Category:Abdullah Badawi","Abdullah Ahmad Badawi","Abdullah Ahmad Badawi",,,"Abdullah Ahmad Badawi","Abdullah Ahmad Badawi",,,"Abdullah Ahmad Badawi","Abdullah bin Ahmad Badawi",,,,,,diplomat,,"Abdullah Ahmad Badawi",,,310631,,,,,,,,,"Abdullah Ahmad Badawi",,,,,,,,,"ਅਬਦੁੱਲਾ ਅਹਿਮਦ ਬਦਾਵੀ","ਅਬਦੁੱਲਾ ਅਹਿਮਦ ਬਦਾਵੀ",,,,,,,"Abdullah Ahmad Badawi","Abdullah bin Ahmad Badawi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"عبداللہ احمد بداوی",,,,,,,,,,,,"Abdullah Ahmad Badawi",,"Αμπντουλάχ Αχμέτ Mπαντάουι",,,,,,,,,,,,,,"Αμπντουλάχ Αχμέτ Μπαντάουι","Category:Abdullah Badawi",,"Abdullah bin Ahmad Badawi",,,,"Abdullah Ahmad Badawi",,,,,,,,,,,,,,,,,,,,"Abdullah Ahmad Badawi",,"Abdullah Ahmad Badawi",,,,,,,,,,,"عبداللہ احمد بداوی",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abdullah Ahmad Badawi"
Q277952,"Sardon Haji Jubir","Sardon Haji Jubir","Sardon Jubir",,male,,73020679,,n90691342,,1917-03-19,1985-12-14,/m/047fp13,,,,,,,"Sardon Haji Jubir",,"Sardon Haji Jubir",,"Sardon Jubir",,,,,"Sardon Jubir",,,,"Sardon Jubir",,,,,,,,,,,"Sardon Jubir","Sardon Jubir","Sardon Jubir","Sardon Jubir",,,,,,,"Sardon Jubir",,,,,,"Sardon Jubir",,,,,,,,,"Sardon Jubir",,"沙頓",,"沙顿",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,275056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27917079,"Lee Chuan How","Lee Chuan How","Lee Chuan How",,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee Chuan How",,,,,,,,,,,,,,,,,,,,,,"Lee Chuan How",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28000333,"Mohamed Taib","Mohamed Taib","Mohamed Taib",,male,,,,,,1994-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mohamed Taib",,,,,,,,,,,,,,,,,,,,,,"Mohamed Taib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28155024,"Hassan Ahmad","Hassan Ahmad","Hassan Ahmad",,male,,,,,,1998-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"حسن احمد",,,"حسن احمد",,,,,,,,,,,,,,,,,,"Hassan Ahmad",,,,,,,,,,,,"حسن أحمد",,,,,,,"حسن أحمد",,,,,,,,,,,,,,,,,,,,"association football player",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q296317,"Tunku Abdul Rahman","Tunku Abdul Rahman","Tunku Abdul Rahman",https://upload.wikimedia.org/wikipedia/commons/5/5a/Tunku_abd_rahman.jpg,male,"0000 0000 8363 1019",20929510,118787705,n50034818,138970831,1903-02-08,1990-12-06,/m/01_t7m,Abdul,,101039072,,,,"Abdul Rahman","Tunku Abdul Rahman","Tunku Abdul Rahman","टुंकु अब्दुल रहमान","Tunku Abdul Rahman","Tunku Abdul Rahman","トゥンク・アブドゥル・ラーマン",,"툰쿠 압둘 라만","Tunku Abdul Rahman","Tunku Abdul Rahman","Tunku Abdul Rahman","Абдул Рахман","Tunku Abdul Rahman Putra","ตนกู อับดุล ระห์มัน","東姑阿都拉曼",,,,,"Tunku Abdul Rahman","துங்கு அப்துல் ரகுமான்","Tunku Abdul Rahman","Абдул Рахман","Abdul Rahman","Tunku Abdul Rahman","Tunku Abdul Rahman","Tunku Abdul Rahman","تونکو عبدالرحمان","Abdul Rahman (Politiker, 1903)","Tunku Abdul Rahman","تونکو عبدالرحمان","Tunku Abdul Rahman","टुंकु अब्दुल रहमान","Tunku Abdul Rahman","Tunku Abdul Rahman","Tunku Abdul Rahman","トゥンク・アブドゥル・ラーマン",,"툰쿠 압둘 라만","Tunku Abdul Rahman","Tunku Abdul Rahman","Tunku Abdul Rahman","Абдул Рахман","Tunku Abdul Rahman Putra","துங்கு அப்துல் ரகுமான்","ตนกู อับดุล ระห์มัน","Абдул Рахман","東姑阿都拉曼","Tunku Abdul Rahman","东姑阿都拉曼","東姑阿都拉曼","東姑阿卜杜勒·拉赫曼","东古阿卜杜勒·拉赫曼","东姑阿都拉曼","東姑阿布杜拉曼","Tunku Abdul Rahman","തുങ്കു അബ്ദുൽ റഹ്മാൻ","Tunku Abdul Rahman",,,"تونكو عبد الرحمن","Tunku Abdülrahman","Tunku Abdul Rahman",,"Tunku Abdul Rahman","Abdul Rahman",,"تونكو عبد الرحمن","Abdul Rahman",,,"Category:Tunku Abdul Rahman",,"Tunku Abdul Rahman","Tunku Abdul Rahman","തുങ്കു അബ്ദുൽ റഹ്മാൻ","Abdul Rahman","Tunku Abdul Rahman",,,"Tunku Abdülrahman","Tunku Abdul Rahman",,,,"Tunku Abdul Rahman (premier)",,politician,,"Tunku Abdul Rahman",,,,,,"Tunku Abdul Rahman",,"Tunku Abdul Rahman",,,,"Tunku Abdul Rahman",,,784451,,,,,,,,,,"Tunku Abdul Rahman",660543,,Tunku-Abdul-Rahman-1,"Abdul Rahman",,,,,,,,,,,,,,,,,,,"東姑",,"Tunku Abdul Rahman",,,,"Абдул Рахман Путра Альхадж",,,,,,,,,,"تونکو عبدالرحمان",,"აბდულ რაჰმანი",,,,,,,,,,,,,"ತುಂಕು ಅಬ್ದುಲ್ ರೆಹಮಾನ್",,,,,,,,,"Tunku Abdul Rahman","Tunku Abdul Rahman",,,,,,,,,,,,,"აბდულ რაჰმანი","Абдул Рахман Путра Альхадж",,"ತುಂಕು ಅಬ್ದುಲ್ ರೆಹಮಾನ್",,,,,,,,,,,,,"Tunku Abdul Rahman","Tunku Abdul Rahman",,"Abdul Rahman",,,,,,,,,,,"تونکو عبدالرحمان",,"Tunku Abdul Rahman",,,,,"東姑",,,,271/000174746,,,,,,,,,,,,,,,,,,,mp141027,161878,000408361,,,,,,,,,,,,,
Q299574,"Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim",https://upload.wikimedia.org/wikipedia/commons/9/95/Anwar_980416.jpg,male,"0000 0000 8205 3579",20869605,133296393,n84048632,116664959,1947-08-10,,/m/01yym5,Anwar,,,00000022850,,,"Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim",,"Anwar Ibrahim",,"アンワル・イブラヒム",,"안와르 이브라힘","Anwar Ibrahim",,,"Анвар Ибрагим","Anwar Ibrahim","อันวาร์ อิบราฮิม","安華",,,,,,"அன்வர் இப்ராகிம்","Anwar Ibrahim",,"Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim","انور ابراهیم","Anwar Ibrahim","Anwar Ibrahim","انور ابراهیم","Anwar Ibrahim",,"Anwar Ibrahim",,"Anwar Ibrahim","アンワル・イブラヒム",,"안와르 이브라힘","Anwar Ibrahim",,,"Анвар Ибрагим","Anwar Ibrahim","அன்வர் இப்ராகீம்","อันวาร์ อิบราฮิม",,"安華","Anwar Ibrahim","安华","安華","安華","安瓦尔","安华","安華","Anwar Ibrahim","അൻവർ ഇബ്രാഹിം","Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim","أنور إبراهيم","Enver İbrahim","Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim","Ənvər İbrahim","আনোয়ার ইব্রাহীম","أنور إبراهيم","Ənvər İbrahim","Anwar Ibrahim","আনোয়ার ইব্রাহীম","Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim","അൻവർ ഇബ്രാഹിം","Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim","Anwar Ibrahim","Enver İbrahim (siyasetçi)","Anwar Ibrahim",16954848r,a1134880x,anwaribrahim,,,politician,,"Anwar Ibrahim",http://anwaribrahimblog.com,anwaribrahim.keadilan,133946,,,,,,,,,"Anwar Ibrahim",,,,,,,,,,,,,,,w68k9xhg,,,,,,,,,,,,,,,,,,,,,"混蛋·安华",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00930023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30086910,"Napsiah Omar","Napsiah Omar","Napsiah Omar",,female,,,,,,1943-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Napsiah Omar",,,,,,,,,,,,,,,,,,,,,,"Napsiah Omar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3069509,"Jugah anak Barieng","Jugah anak Barieng","Jugah Barieng",,male,,53284609,,,,1903-06-08,1981-07-08,/m/0546n47,,,,,,,"Jugah anak Barieng",,"Tun Jugah",,,,,,,"Jugah anak Barieng",,,,,,"朱加·阿·巴冷",,,,,,,,,,,,"Jugah anak Barieng",,,,,"Tun Jugah",,,,,,,,"Jugah anak Barieng",,,,,,,,"朱加·巴里恩","Jugah anak Barieng","朱加·阿·巴冷","朱加·阿·巴冷","朱加·阿·巴冷",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3176113,"Syed Hamid Albar","Syed Hamid Albar","Syed Hamid Albar",https://upload.wikimedia.org/wikipedia/commons/1/11/Halbar.JPG,male,,70831399,,,,1944-01-15,,/m/03pbjt,Syed,,,,,,"Syed Hamid Albar","Syed Hamid Albar","Syed Hamid Albar",,"Syed Hamid Albar",,,,,"Syed Hamid bin Syed Jaafar Albar",,,,,,"赛哈密",,,,,,,"Albar, Dato' Seri Syed Hamid,","Хамід Албар",,,,"Syed Hamid Albar",,,"Syed Hamid Albar",,"Syed Hamid Albar",,"Syed Hamid Albar",,,,,,"Syed Hamid bin Syed Jaafar Albar",,,,,,,"Хамід Албар","赛哈密","Syed Hamid Albar","赛哈密","賽哈密","賽義德·哈密德","赛义德·哈米德",,"賽哈密德",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,"Syed Hamid Albar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q33126585,"Mohd Idris Ahmad","Mohd Idris Ahmad","Mohd Idris Ahmad",,,,,,,,1990-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Idris Ahmad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"association football player",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q335366,"Hamzah Abu Samah","Hamzah Abu Samah","Hamzah Abu Samah",,male,,,,,,1924-01-05,2012-09-04,/m/0gmdd3l,,,,,,,"Abu Samah","Hamzah Abu Samah","Hamzah Abu Samah",,,,"ハムザー・アブー・サマー",,,"Hamzah Abu Samah",,,,"Hamzah Abu Samah",,,,,,,,,,,"Hamzah Abu Samah","Hamzah Abu Samah","Hamzah Abu Samah","Hamzah Abu Samah",,"Abu Samah","Hamzah Abu Samah",,,,,,,,,,"Hamzah Abu Samah",,,,,,,,,"Hamzah Abu Samah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anwalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tan-sri-hamzah-abu-samah,,,,,,,,,,,,,,,,,
Q337799,"S. Rajaratnam","S. Rajaratnam","S. Rajaratnam",,male,"0000 0000 8200 5008",15571849,119074559,n86035999,12343825X,1915-02-25,2006-02-22,/m/08pvxz,S.,,,00000015965,,,"Sinnathamby Rajaratnam","S. Rajaratnam","S. Rajaratnam",,"Sinnathamby Rajaratnam",,"S・ラジャラトナム",,,"S. Rajaratnam",,,"Раджаратнам, Синнатамби",,,"信那谈比·拉惹勒南",,,,,,"சி. இராசரத்தினம்",,,,,,"S. Rajaratnam",,"Sinnathamby Rajaratnam",,,,,"Sinnathamby Rajaratnam",,,,,,"S. Rajaratnam",,,"Раджаратнам, Синнатамби",,"சி. இராசரத்தினம்",,,"拉惹勒南","S. Rajaratnam",,,,,,,,,"S Rajaratnam",,,,,,,,,,,,,"এস রাজারত্নম",,,,,,,,,,,"S Rajaratnam",,,,,,journalist,"S. Rajaratnam","S. Rajaratnam",,,1428052,,,,,,,,,"Sinnathamby Rajaratnam",,,1498260,,,,,,,,,,,,w6sb4r6q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S. Rajaratnam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3521234,"Saravanan Murugan","Saravanan Murugan","Saravanan Murugan",,male,,,,,,1968-02-04,,,M.,,,,,,"Saravanan Murugan",,,,"Saravanan Murugan",,,,,"M. Saravanan",,,,"M. Saravanan",,"沙拉瓦南",,,,,,"மு. சரவணன்",,,"M. Saravanan","M. Saravanan","M. Saravanan","Saravanan Murugan",,,,,,,"Saravanan Murugan",,,,,,"M. Saravanan",,,,,"மு. சரவணன்",,,"沙拉瓦南","Saravanan Murugan","沙拉瓦南","沙拉瓦南","沙拉瓦南",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3524040,"M. Kulasegaran","M. Kulasegaran","M. Kulasegaran",,male,,,,,,1957-08-10,,,M.,,,,,,,,,,"M. Kulasegaran",,,"M. Kulasegaran",,"M. Kulasegaran V. Murugeson",,,,"M. Kulasegaran V. Murugeson",,"M.古拉",,,,,,"எம். குலசேகரன்",,,"M. Kulasegaran V. Murugeson","M. Kulasegaran V. Murugeson","M. Kulasegaran V. Murugeson","M. Kulasegaran",,,,,,,"M. Kulasegaran",,,,"M. Kulasegaran",,"M. Kulasegaran",,,,,"எம். குலசேகரன்",,,"M.古拉","M. Kulasegaran","M.古拉","M.古拉","M.古拉",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3524062,"Michael Jeyakumar Devaraj","Michael Jeyakumar Devaraj","Michael Jeyakumar Devaraj",,male,,,,,,1955-03-28,,,Michael,,,,,,,,"Michael Jeyakumar Devaraj",,"Michael Jeyakumar Devaraj",,,,,"Michael Jeyakumar Devaraj",,,,"Michael Jeyakumar Devaraj",,"再也古玛",,,,,,"ஜெயக்குமார் தேவராஜ்",,,"Michael Jeyakumar Devaraj","Michael Jeyakumar Devaraj","Michael Jeyakumar Devaraj","Michael Jeyakumar Devaraj",,,,,,,"Michael Jeyakumar Devaraj",,,,,,"Michael Jeyakumar Devaraj",,,,,"ஜெயக்குமார் தேவராஜ்",,,"再也古玛","Michael Jeyakumar Devaraj","再也古玛","再也古瑪","再也古瑪",,,,"Michael Jeyakumar Devaraj",,,,,,,,,,,,,,,,,,,,,,"Michael Jeyakumar Devaraj",,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3524077,"Ramasamy Palanisamy","Ramasamy Palanisamy","Ramasamy Palanisamy",,male,,,,,,1949-05-10,,,P.,,,,,,"Ramasamy Palanisamy",,,,"Ramasamy Palanisamy",,,,,"P. Ramasamy",,,,"P. Ramasamy",,"拉马沙米",,,,,,"இராமசாமி பழனிச்சாமி",,,"P. Ramasamy","P. Ramasamy","P. Ramasamy","Ramasamy Palanisamy",,,,,,,"Ramasamy Palanisamy",,,,,,"P. Ramasamy",,,,,"இராமசாமி பழனிச்சாமி",,,"拉马沙米","Ramasamy Palanisamy","拉马沙米","拉馬沙米","拉馬沙米",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3524085,"Fan Yew Teng","Fan Yew Teng","Fan Yew Teng",,male,,117087755,170934527,,,1942-05-12,2010-12-07,,,,,,,,"Fan Yew Teng",,"Fan Yew Teng",,,,,,,"Fan Yew Teng",,,,,,,,,,,,"பான் இயூ தெங்",,,,,,,,,,,,,,,,,,,"Fan Yew Teng",,,,,"பான் இயூ தெங்",,,,"Fan Yew Teng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fan Yew Teng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
