id,name__en,name__nl,name__fr,name,wikipedia__en,gender,occupation,birth_date,given_name,original_wikiname,name__de,name__it,death_date,name__yo,wikipedia__yo,name__hu,identifier__NPG,identifier__hansard,identifier__VIAF,name__ca,wikipedia__ca,identifier__ISNI,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__NTA,identifier__FAST,name__new,wikipedia__new,image,name__es,wikipedia__fr,name__sv,wikipedia__sv,name__nb,name__da,name__nn,wikipedia__de,name__cy,name__ru,wikipedia__ru,name__tr,wikipedia__no,wikipedia__tr,identifier__freebase,name__gl,wikipedia__it,name__zh_hant,name__zh_cn,name__dv,name__ja,wikipedia__dv,name__cs,name__eu,name__pl,wikipedia__pl,name__id,name__sk,name__el,name__hy,name__ar,wikipedia__ar,wikipedia__el,wikipedia__id,wikipedia__ja,wikipedia__sk,name__fa,name__sh,name__sr_el,name__sr_ec,name__sr,wikipedia__fa,wikipedia__sh,wikipedia__sr,name__he,wikipedia__simple,name__zh_hans,name__zh_hk,name__zh,name__fi,wikipedia__es,wikipedia__fi,wikipedia__nl,wikipedia__zh,identifier__Britannica,name__zh_sg,name__zh_tw,name__ko,name__ta,name__et,name__hi,name__pt,name__hr,name__lt,name__bn,name__en_ca,name__en_gb,name__pt_br,name__uk,wikipedia__bn,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__enwikiquote,wikipedia__et,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__ko,wikipedia__lt,wikipedia__pt,wikipedia__ta,wikipedia__uk,name__ka,name__ms,name__vi,name__lb,name__oc,name__min,name__ml,name__mr,name__ne,name__la,name__pa,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__min,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__vi,name__br,name__eo,name__ksh,name__mk,name__sco,wikipedia__br,wikipedia__eo,wikipedia__ksh,wikipedia__sco,identifier__IMDB,website,twitter,name__io,name__de_ch,name__an,name__be,wikipedia__an,wikipedia__be,wikipedia__enwikinews,wikipedia__eu,wikipedia__io,identifier__GND,identifier__Munzinger,family_name,identifier__sycomore,name__nds,wikipedia__ruwikinews,identifier__GTAA,wikipedia__nn,identifier__NNDB,name__rw,name__be_tarask,name__bm,name__arz,wikipedia__arz,wikipedia__be_x_old,wikipedia__bm,wikipedia__plwikiquote,wikipedia__rw,identifier__snac,identifier__senatDOTfr,identifier__AlloCine,identifier__moviemeter,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,name__is,name__mg,wikipedia__is,wikipedia__mg,identifier__allmovie,name__diq,name__sl,wikipedia__sl,name__gd,wikipedia__gd,wikipedia__eswikisource,name__lv,wikipedia__lv,identifier__bigenc_ru,identifier__MusicBrainz,identifier__NKC,identifier__CANTIC,identifier__discogs,identifier__SFDb,identifier__SCOPE,identifier__DNF,name__qu,wikipedia__qu,name__af,name__ast,name__bar,name__co,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__OLID,identifier__BNE,second_surname,name__bg,name__kk,name__az,wikipedia__az,wikipedia__bg,wikipedia__kk,wikipedia__ro,identifier__NDL,name__se,wikipedia__se,facebook,identifier__quora,wikipedia__eswikiquote,identifier__GNC,identifier__nlg,name__so,name__th,wikipedia__arwikinews,wikipedia__so,wikipedia__th,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,identifier__leonore,name__bcl,name__mwl,wikipedia__bcl,wikipedia__mwl,wikipedia__srwikinews,identifier__Oxforddnb,wikipedia__hy
Q19661723,"Hassan Ahmed Modey","Hassan Ahmed Modey",,"Hassan Ahmed Modey","Hassan Ahmed Modey",male,,,Hassan,"Hassan Ahmed Modey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19661731,"Hussein Mohamud Sheikh Hussein","Hussein Mohamud Sheikh Hussein",,"Hussein Mohamud Sheikh Hussein","Hussein Mohamud Sheikh Hussein",male,,,Hussein,"Hussein Mohamud Sheikh Hussein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19661734,"Mohamed Mukhtar Ibrahim","Mohamed Mukhtar Ibrahim",,"Mohamed Mukhtar Ibrahim","Mohamed Mukhtar Ibrahim",male,,,Mohamed,"Mohamed Mukhtar Ibrahim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19661777,"Ali Hassan Osman","Ali Hassan Osman",,"Ali Hassan Osman","Ali Hassan Osman",male,,,Ali,"Ali Hassan Osman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19661790,"Salah Sheikh Osman Mose","Salah Sheikh Osman Mose",,"Salah Sheikh Osman Mose","Salah Sheikh Osman Mose",male,,,Salah,"Salah Sheikh Osman Mose",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19661800,"Sahra Mohamed Ali Samatar","Sahra Mohamed Ali Samatar","Sahra Ali Samatar","Sahra Mohamed Ali Samatar","Sahra Mohamed Ali Samatar",female,,,Sahra,"Sahra Mohamed Ali Samatar",,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f1/Sahra_Mohamed_Ali_Samatar.jpg,,"Sahra Ali Samatar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19662180,"Mohamed Omar Arte","Mohamed Omar Arte",,"Mohamed Omar Arte","Mohamed Omar Arte",male,,,Mohamed,"Mohamed Omar Arte",,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/MohamedArte.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19662338,"Guled Hussein Kasim","Guled Hussein Kasim","Guled Hussein Kasim","Guled Hussein Kasim","Guled Hussein Kasim",male,politician,,,"Guled Hussein Kasim","Guled Hussein Kasim",,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9c/Guled_H._Kassim_2015_(cropped).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19663873,"Musa Kassim Omer","Musa Kassim Omer",,"Musa Kassim Omer","Musa Kassim Omer",male,physician,,,"Musa Kassim Omer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19689971,"Yusuf Bari-Bari","Yusuf Bari-Bari","Yusuf Mohamed Ismail","Yusuf Bari-Bari","Yusuf Mohamed Ismail",male,diplomat,1960-09-11,,"Yusuf Mohamed Ismail",,,2015-03-27,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/03/Baribari1.jpg,,"Yusuf Mohamed Ismail",,,,,,,"Yusuf Bari-Bari",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yusuf Mohamed Ismail",,,,"Yusuf Bari-Bari",,"Yusuf Bari-Bari",,,,,,,,,,,,,"ইউসূফ মোহাম্মদ ইসমাঈল বারী-বারী",,,,,"ইউসূফ মোহাম্মদ ইসমাঈল বারী-বারী",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuusuf Maxamed Ismaaciil",,,"Yuusuf Maxamed Ismaaciil",,,,,,,,,,,,,
Q19895454,"Abdihamid Sheikh Abdisalam Isse","Abdihamid Sheikh Abdisalam Isse",,"Abdihamid Sheikh Abdisalam Isse","Abdihamid Sheikh Abdisalam Isse",male,,,,"Abdihamid Sheikh Abdisalam Isse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19938075,"Abdilqadir Ali Omar","Abdilqadir Ali Omar",,"Abdilqadir Ali Omar","Abdilqadir Ali Omar",male,,,,"Abdilqadir Ali Omar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q19957867,"Dahir Mohamed Geele","Dahir Mohamed Geele",,"Dahir Mohamed Geele","Dahir Mohamed Geele",male,diplomat,,,"Dahir Mohamed Geele",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20982490,"Ahmed Ibrahim Artan","Ahmed Ibrahim Artan",,"Ahmed Ibrahim Artan","Ahmed Ibrahim Artan",male,diplomat,,Ahmed,"Ahmed Ibrahim Artan",,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/34/AHMED1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21065112,"Abdulcadir Gabeire Farah","Abdulcadir Gabeire Farah","Abdulcadir Gabeire Farah","Abdulcadir Gabeire Farah","Abdulcadir Gabeire Farah",male,,1955,,"Abdulcadir Gabeire Farah",,,2015-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,"Abdulcadir Gabeire Farah",,,,,,,,,,,,,,,,"Abdulcadir Gabeire Farah","Abdulcadir Gabeire Farah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21933545,"Mohamed Hassan Maidane","Mohamed Hassan Maidane","Mohamed Hassan Maidane","Mohamed Hassan Maidane","Mohamed Hassan Maidane",male,,,Mohamed,"Mohamed Hassan Maidane","Mohamed Hassan Maidane","Mohamed Hassan Maidane",,,,,,,,,,,,,,,,,,,"Mohamed Hassan Maidane",,"Mohamed Hassan Maidane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mohamed Hassan Maidane","Mohamed Hassan Maidane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q22278411,"Yusuf Hussein Jimaale","Yusuf Hussein Jimaale",,"Yusuf Hussein Jimaale","Yusuf Hussein Jimaale",male,,,,"Yusuf Hussein Jimaale",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q23058584,"Muhayadin Mohamed","Muhayadin Mohamed",,"Muhayadin Mohamed","Muhayadin Mohamed",male,,,,"Muhayadin Mohamed",,,2016-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q23540881,"Abdirashid Mohamed Ahmed",,,"Abdirashid Mohamed Ahmed","Abdirashid Mohamed Ahmed",,,,,"Abdirashid Mohamed Ahmed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24529631,"Hussein Sheikh Abdirahman","Hussein Sheikh Abdirahman",,"Hussein Sheikh Abdirahman","Hussein Sheikh Abdirahman",male,judge,1941,,"Hussein Sheikh Abdirahman",,,2016-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24565885,"Aden Mohamed Ali","Aden Mohamed Ali",,"Aden Mohamed Ali","Aden Mohamed Ali",male,,,,"Aden Mohamed Ali",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24894835,"Hassan Moalim","Hassan Moalim",,"Hassan Moalim","Hassan Moalim",male,,,,"Hassan Moalim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q270783,"Sharif Sheikh Ahmed","Sharif Sheikh Ahmed","Sharif Sheikh Ahmed","Sharif Sheikh Ahmed","Sharif Sheikh Ahmed",male,politician,1964-07-25,,"Sharif Sheikh Ahmed","Sharif Sheikh Ahmed","Sheikh Sharif Sheikh Ahmed",,"Sharif Ahmed","Sharif Ahmed","Sharif Sheid Ahmed",,,,"Sharif Sheikh Ahmed","Sharif Sheikh Ahmed",,,,,,,,,"https://upload.wikimedia.org/wikipedia/commons/c/c6/Sharif_Sheikh_Ahmed,_12th_AU_Summit,_090202-N-0506A-337-2.jpg","Sharif Sheid Ahmed","Sharif Sheikh Ahmed","Sharif Sheikh Ahmed","Sharif Sheikh Ahmed","Sharif Sheikh Ahmed",,,"Sharif Sheikh Ahmed",,"Шейх Шариф Ахмед","Ахмед, Шейх Шариф","Şerif Şeyh Ahmed","Sharif Sheikh Ahmed","Şerif Şeyh Ahmed",/m/0dm1ts,,"Sharif Sheikh Ahmed","謝里夫·艾哈邁德","谢里夫·艾哈迈德",,"シェイク・シャリフ・シェイク・アフマド",,"Šarif Ahmed",,"Szarif Szajh Ahmed","Szarif Szajh Ahmed","Sharif Sheikh Ahmed","Shariif Sheekh Axmed","Σαρίφ Αχμέτ",,"شريف شيخ أحمد","شريف شيخ أحمد","Σαρίφ Αχμέτ","Sharif Sheikh Ahmed","シェイク・シャリフ・シェイク・アフマド","Shariif Sheekh Axmed","شریف شیخ احمد",,,,,"شریف شیخ احمد",,,,,"谢里夫·艾哈迈德","謝里夫·艾哈邁德","谢里夫·艾哈迈德","Sharif Sheikh Ahmed","Sharif Sheid Ahmed","Sharif Sheikh Ahmed","Sharif Sheikh Ahmed","谢里夫·艾哈迈德",,"谢里夫·艾哈迈德","謝里夫·艾哈邁德","샤리프 셰이크 아흐메드",,"Shariif Shiikh Axmed",,"Sharif Ahmed",,,,,,,,,,"Šarif Ahmed",,,"Shariif Shiikh Axmed",,,,,"샤리프 셰이크 아흐메드",,"Sharif Ahmed",,,"შარიფ შეიხ აჰმედი",,,,,,,,,"Sharif Sheikh Ahmed",,"შარიფ შეიხ აჰმედი","Shariif Sheekh Axmed",,,,,,,,,,,,,,,,,,,,,,,,,"Шэйх Шарыф Ахмед",,"Шэйх Шарыф Ахмед",,,,,,,,,,,,,,,,,,,,"Szarif Szajh Ahmed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Şeyx Şərif Əhməd","Şeyx Şərif Əhməd",,,,,,,,,,,,"Sheekh Shariif Axmed","ชารีฟ ชีค อาห์เหม็ด",,"Sheekh Shariif Axmed","ชารีฟ ชีค อาห์เหม็ด","شەریف شێخئە همەد","Şerîf Şêx Ehmed","Şerîf Şêx Ehmed","Şerîf Şêx Ehmed",,"Sharif Sheikh Ahmed","Sharif Ahmed","Sharif Sheikh Ahmed","Sharif Ahmed","Категорија:Шеик Шариф Шеик Ахмед",,
Q272126,"Asha Haji Elmi","Asha Haji Elmi","Asha Hagi Elmi","Asha Haji Elmi","Asha Haji Elmi",female,politician,1962,Asha,"Asha Haji Elmi","Asha Haji Elmi","Asha Haji Elmi <br> <small>عائشة حاجي علمي</small>",,,,"Asha Haji Elmi",,,285628550,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/50/Asha_Haji_Elmi_2.jpg,"Asha Haji Elmi","Asha Hagi Elmi","Asha Haji Elmi","Asha Haji Elmi","Asha Haji Elmi",,,"Asha Haji Elmi",,,,,"Asha Haji Elmi",,/m/0fmtrz,,,,,,"アシャ・ハジ・エルミ",,,,"Asha Hagi","Asha Hagi",,,,,"عائشة حجي علمي","عائشة حجي علمي",,,,,,,,,,,,,"עיישה חאג'י מדעי",,,,,"Asha Haji Elmi",,"Asha Haji Elmi",,,,,,,,,,"Asha Haji Elmi",,,,,,,,,,,,,,,,,,,,"Asha Haji Elmi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28113018,"Abdirizak Jurile","Abdirizak Jurile",,"Abdirizak Jurile","Abdirizak Jurile",,,,,"Abdirizak Jurile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2821318,"Abdi Shakur Sheikh Hassan","Abdi Shakur Sheikh Hassan","Abdi Shakur Sheikh Hassan","Abdi Shakur Sheikh Hassan","Abdi Shakur Sheikh Hassan",male,politician,,Abdi,"Abdi Shakur Sheikh Hassan","Abdi Shakur Sheikh Hassan",,2011-06-10,,,"Abdi Shakur Sheikh Hassan",,,,,,,,,,,,,,,"Abdi Shakur Sheikh Hassan","Abdi Shakur Sheikh Hassan",,,"Abdi Shakur Sheikh Hassan",,,,"Abdi Shakur Sheikh Hassan","Абди Шакур Шейх Хасан","Абди Шакур Шейх Хасан",,"Abdi Shakur Sheikh Hassan",,/m/0gw_wjt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abdi Shakur Sheikh Hassan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabdi Shakuur Sheekh Xassan Farax",,,,,,,,,,,,,,,,
Q2825130,"Adrien Jules Jean Bonhoure","Adrien Jules Jean Bonhoure","Adrien Bonhoure","Adrien Jules Jean Bonhoure","Adrien Jules Jean Bonhoure",male,"colonial administrator",1860-08-26,Adrien,"Adrien Jules Jean Bonhoure","Adrien Jules Jean Bonhoure",,1929,,,"Adrien Bonhoure",,,305926160,,,,,10387122m,,,,,,,,"Adrien Bonhoure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19800035/271/36298,,,,,,,
