id,name,name__es,name__en,name__fr,name__hu,name__nl,name__de,gender,occupation,given_name,original_wikiname,name__pt,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ko,name__he,name__tr,name__it,name__cs,name__ar,name__zh,name__eo,name__nb,name__da,name__nn,name__sv,name__mg,wikipedia__ar,wikipedia__cs,wikipedia__de,wikipedia__en,wikipedia__eo,wikipedia__es,wikipedia__eswikinews,wikipedia__eswikiquote,wikipedia__fr,wikipedia__he,wikipedia__it,wikipedia__ko,wikipedia__mg,wikipedia__pl,wikipedia__pt,wikipedia__simple,wikipedia__tr,wikipedia__zh,identifier__VIAF,identifier__GND,birth_date,identifier__freebase,image,twitter,family_name,second_surname,name__cy,name__gn,name__sw,wikipedia__commons,wikipedia__sw,name__en_ca,name__en_gb,name__ca,wikipedia__ca,website,facebook,name__gl,name__fa,wikipedia__fa,wikipedia__gl,wikipedia__nl,name__el,name__ru,name__eu,identifier__NTA,instagram,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,identifier__cinenacional,name__be,name__br,name__co,name__et,name__fi,name__hr,name__lt,name__lv,name__oc,name__pcd,name__ro,name__sk,name__sr_el,name__vec,name__vi,name__vls,name__vo,name__wa,wikipedia__oc,wikipedia__eswikisource,name__uk,wikipedia__uk,identifier__quora,name__id,name__ja,name__mr,wikipedia__da,wikipedia__fi,wikipedia__hu,wikipedia__id,wikipedia__ja,wikipedia__lt,wikipedia__mr,wikipedia__no,wikipedia__ru,wikipedia__sv,identifier__google_knowledge,identifier__bna,name__de_ch,name__pt_br,wikipedia__sk,identifier__ATP,identifier__ITF,name__ast,death_date,name__af,name__an,name__bar,name__bm,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__sco,name__vmf,name__wo,name__zu,name__hy,identifier__FAST,name__la,wikipedia__la,identifier__BNF,identifier__ssrn,identifier__ISNI,identifier__SBN_it,wikipedia__eu,identifier__BNE,linkedin,identifier__youtube,name__sl,wikipedia__sl,name__bs,name__eml,name__fo,name__frr,name__is,name__sh,name__sq
Q21856266,"Blanca Araceli Rossi","Blanca Araceli Rossi","Blanca Araceli Rossi","Blanca Araceli Rossi","Blanca Araceli Rossi","Blanca Araceli Rossi","Blanca Araceli Rossi",female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856267,"Carlos Gustavo Rubin","Carlos Gustavo Rubin","Carlos Gustavo Rubin","Carlos Gustavo Rubin","Carlos Gustavo Rubin","Carlos Gustavo Rubin","Carlos Gustavo Rubin",male,politician,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856269,"José Arnaldo Ruiz Aragón","José Arnaldo Ruiz Aragón","José Arnaldo Ruiz Aragón","José Arnaldo Ruiz Aragón","José Arnaldo Ruiz Aragón","José Arnaldo Ruiz Aragón","José Arnaldo Ruiz Aragón",male,politician,"José",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856270,"Adrián San Martín","Adrián San Martín","Adrián San Martín","Adrián San Martín","Adrián San Martín","Adrián San Martín","Adrián San Martín",male,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856271,"Walter Marcelo Santillán","Walter Marcelo Santillán","Walter Marcelo Santillán","Walter Marcelo Santillán","Walter Marcelo Santillán","Walter Marcelo Santillán","Walter Marcelo Santillán",male,politician,Walter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856272,"Gisela Scaglia","Gisela Scaglia","Gisela Scaglia","Gisela Scaglia","Gisela Scaglia","Gisela Scaglia","Gisela Scaglia",female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856273,"Liliana Schwindt","Liliana Schwindt","Liliana Schwindt","Liliana Schwindt","Liliana Schwindt","Liliana Schwindt","Liliana Schwindt",female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856274,"Carlos Américo Selva","Carlos Américo Selva","Carlos Américo Selva","Carlos Américo Selva","Carlos Américo Selva","Carlos Américo Selva","Carlos Américo Selva",male,politician,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856275,"María de las Mercedes Semhan","María de las Mercedes Semhan","María de las Mercedes Semhan","María de las Mercedes Semhan","María de las Mercedes Semhan","María de las Mercedes Semhan","María de las Mercedes Semhan",female,politician,"María",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856276,"Eduardo Jorge Seminara","Eduardo Jorge Seminara","Eduardo Jorge Seminara","Eduardo Jorge Seminara","Eduardo Jorge Seminara","Eduardo Jorge Seminara","Eduardo Jorge Seminara",male,politician,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856277,"Alejandro Francisco Snopek","Alejandro Francisco Snopek","Alejandro Francisco Snopek","Alejandro Francisco Snopek","Alejandro Francisco Snopek","Alejandro Francisco Snopek","Alejandro Francisco Snopek",male,politician,Alejandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856278,"Guillermo Snopek","Guillermo Snopek","Guillermo Snopek","Guillermo Snopek","Guillermo Snopek",,"Guillermo Snopek",male,politician,Guillermo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guillermosnopek,,,,,,,,,,,,,snopekguillermo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856279,"Mirta Alicia Soraire","Mirta Alicia Soraire","Mirta Alicia Soraire","Mirta Alicia Soraire","Mirta Alicia Soraire","Mirta Alicia Soraire","Mirta Alicia Soraire",female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856280,"María Emilia Soria","María Emilia Soria","María Emilia Soria","María Emilia Soria","María Emilia Soria","María Emilia Soria","María Emilia Soria",female,politician,"María","María Emilia Soria",,,,,,,,,,,,,,,,,,,,,,,,,,,"María Emilia Soria",,,,,,,,,,,,,,,1985-07-20,,https://upload.wikimedia.org/wikipedia/commons/e/e8/Maria_Emilia_Soria.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856281,"Victoria Soledad Sosa Capurro","Victoria Soledad Sosa Capurro","Victoria Soledad Sosa Capurro","Victoria Soledad Sosa Capurro","Victoria Soledad Sosa Capurro","Victoria Soledad Sosa Capurro","Victoria Soledad Sosa Capurro",female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856282,"Ricardo Adrián Spinozzi","Ricardo Adrián Spinozzi","Ricardo Adrián Spinozzi","Ricardo Adrián Spinozzi","Ricardo Adrián Spinozzi","Ricardo Adrián Spinozzi","Ricardo Adrián Spinozzi",male,politician,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856283,"Jorge Taboada","Jorge Taboada","Jorge Taboada","Jorge Taboada","Jorge Taboada","Jorge Taboada","Jorge Taboada",male,politician,Jorge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856284,"Luis Rodolfo Tailhade","Luis Rodolfo Tailhade","Luis Rodolfo Tailhade","Luis Rodolfo Tailhade","Luis Rodolfo Tailhade","Luis Rodolfo Tailhade","Luis Rodolfo Tailhade",male,politician,Luis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856285,"Héctor Olindo Tentor","Héctor Olindo Tentor","Héctor Olindo Tentor","Héctor Olindo Tentor","Héctor Olindo Tentor","Héctor Olindo Tentor","Héctor Olindo Tentor",male,politician,"Héctor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856286,"Susana María Toledo","Susana María Toledo","Susana María Toledo","Susana María Toledo","Susana María Toledo","Susana María Toledo","Susana María Toledo",female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856287,"Héctor Daniel Tomas","Héctor Daniel Tomas","Héctor Daniel Tomas","Héctor Daniel Tomas","Héctor Daniel Tomas","Héctor Daniel Tomas","Héctor Daniel Tomas",male,politician,"Héctor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856288,"Néstor Nicolás Tomassi","Néstor Nicolás Tomassi","Néstor Nicolás Tomassi","Néstor Nicolás Tomassi","Néstor Nicolás Tomassi","Néstor Nicolás Tomassi","Néstor Nicolás Tomassi",male,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856289,"Pablo Torello","Pablo Torello","Pablo Torello","Pablo Torello","Pablo Torello","Pablo Torello","Pablo Torello",male,politician,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856290,"Francisco Javier Torroba","Francisco Javier Torroba","Francisco Javier Torroba","Francisco Javier Torroba","Francisco Javier Torroba","Francisco Javier Torroba","Francisco Javier Torroba",male,politician,Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856291,"Gabriela Troiano","Gabriela Troiano","Gabriela Troiano","Gabriela Troiano","Gabriela Troiano","Gabriela Troiano","Gabriela Troiano",female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856292,"Paula Marcela Urroz","Paula Marcela Urroz","Paula Marcela Urroz","Paula Marcela Urroz","Paula Marcela Urroz","Paula Marcela Urroz","Paula Marcela Urroz",female,politician,Paula,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paula Marcela Urroz",,,,,,,,,,,,,,,1955-05-22,,"https://upload.wikimedia.org/wikipedia/commons/2/20/Paula_Urroz_sesión_de_Diputados.jpg",UrrozPaula,Marcela,Urroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856293,"Gustavo Adolfo Valdés","Gustavo Adolfo Valdés","Gustavo Adolfo Valdés","Gustavo Adolfo Valdés","Gustavo Adolfo Valdés","Gustavo Adolfo Valdés","Gustavo Adolfo Valdés",male,politician,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856294,"Juan Carlos Villalonga","Juan Carlos Villalonga","Juan Carlos Villalonga","Juan Carlos Villalonga","Juan Carlos Villalonga","Juan Carlos Villalonga","Juan Carlos Villalonga",male,politician,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juan Carlos Villalonga",,,,,,,,,,,,,,,1960-05-06,,https://upload.wikimedia.org/wikipedia/commons/0/09/Diputado_Nacional_Juan_Carlos_Villalonga.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856295,"María Inés Villar Molina","María Inés Villar Molina","María Inés Villar Molina","María Inés Villar Molina","María Inés Villar Molina","María Inés Villar Molina","María Inés Villar Molina",female,politician,"María",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villar,Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856296,"Maria Teresita Villavicencio","Maria Teresita Villavicencio","Maria Teresita Villavicencio","Maria Teresita Villavicencio","Maria Teresita Villavicencio","Maria Teresita Villavicencio","Maria Teresita Villavicencio",female,politician,Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856297,"Luana Volnovich","Luana Volnovich","Luana Volnovich","Luana Volnovich","Luana Volnovich","Luana Volnovich","Luana Volnovich",female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856298,"Marcelo Germán Wechsler","Marcelo Germán Wechsler","Marcelo Germán Wechsler","Marcelo Germán Wechsler","Marcelo Germán Wechsler","Marcelo Germán Wechsler","Marcelo Germán Wechsler",male,politician,Marcelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856299,"Sergio Javier Wisky","Sergio Javier Wisky","Sergio Javier Wisky","Sergio Javier Wisky","Sergio Javier Wisky","Sergio Javier Wisky","Sergio Javier Wisky",male,politician,Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856300,"Waldo Wolff","Waldo Wolff","Waldo Wolff","Waldo Wolff","Waldo Wolff","Waldo Wolff","Waldo Wolff",male,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waldo Wolff",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21856301,"Sergio Raúl Ziliotto","Sergio Raúl Ziliotto","Sergio Raúl Ziliotto","Sergio Raúl Ziliotto","Sergio Raúl Ziliotto","Sergio Raúl Ziliotto","Sergio Raúl Ziliotto",male,politician,Sergio,,"Sergio Raúl Ziliotto",,,,,,,,,,,"Sergio Raúl Ziliotto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sergio Raúl Ziliotto",,,,"Sergio Raúl Ziliotto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2429045,"Victoria Donda","Victoria Donda","Victoria Donda","Victoria Donda","Victoria Donda","Victoria Donda","Victoria Donda",female,lawyer,Victoria,,,,,,,,,,,,,"Victoria Donda",,,,,"Victoria Donda","Victoria Donda","Victoria Donda","Victoria Donda",,,,,"Victoria Donda",,"Victoria Donda",,,"Victoria Donda",,"Victoria Donda",,,,,,,,107455385,,1977,/m/03d57qr,https://upload.wikimedia.org/wikipedia/commons/9/92/Victoria_Donda.jpg,,,,,,,"Category:Victoria Donda",,,,,,http://www.victoriadondaperez.org.ar,,"Victoria Donda",,,"Victoria Donda",,,"Донда, Виктория",,324691092,,no2010030017,140851313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Донда, Виктория",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780899,,,161918203,,"0000 0000 7719 9856",IT\ICCU\LO1V\365319,,,,,,,,,,,,,
Q24960878,"José Luis Patiño","José Luis Patiño",,,,,,male,,"José",,,,,,,,,,,,,,,,,,,,,,,,,,,,"José Luis Patiño",,,,,,,,,,,,,,,,,"https://upload.wikimedia.org/wikipedia/commons/6/6d/Diputado_Jose_Luis_Patiño.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q270025,"Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió",female,lawyer,Elisa,"Elisa Carrió","Elisa Carrió",,,,,,,"Elisa Carrió",,,"Elisa Carrió","Elisa Carrió","Elisa Carrió",,"艾麗莎·卡羅爾","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió",,,"Elisa Carrió","Elisa Carrió",,"Elisa Carrió","Categoría:Elisa Carrió","Elisa Carrió","Elisa Carrió",,"Elisa Carrió",,,"Elisa Carrió","Elisa Carrió",,,,66159431,,1956-12-26,/m/02_5lb,"https://upload.wikimedia.org/wikipedia/commons/8/8f/Elisa_Carrió.jpg",,,,"Elisa Carrió",,"Elisa Carrió","Category:Elisa Carrió",,"Elisa Carrió","Elisa Carrió","Elisa Carrió",,,,"Elisa Carrió",,,,,,"Каррио, Элиса","Elisa Carrió",,,no2003055468,076706478,,,,"Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió",,"Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió",,"Autor:Elisa Carrió",,,,"Elisa Carrió",,,,,,,,,,"Elisa Carrió","Каррио, Элиса",,,000038329,"Elisa Carrió","Elisa Carrió",,,,"Elisa Carrió",,"Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Elisa Carrió","Էլիսա Կառիո",494975,,,,,,,,,,,,,,,,,,,
Q27306974,"Gabriela Romina Albornoz","Gabriela Romina Albornoz","Gabriela Romina Albornoz",,,"Gabriela Romina Albornoz","Gabriela Romina Albornoz",female,politician,Gabriela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27307210,"Gustavo Héctor Arrieta","Gustavo Héctor Arrieta","Gustavo Héctor Arrieta",,,"Gustavo Héctor Arrieta","Gustavo Héctor Arrieta",male,politician,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27307685,"Brenda Lis Austin","Brenda Lis Austin","Brenda Lis Austin",,,"Brenda Lis Austin",,female,politics,Brenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
