id,identifier__parlamentdotch,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,source,start_date,end_date
4116,4116,"Petra Gössi","Gössi, Petra",Petra,"Gössi",1976-01-12,female,Schwyz,SZ,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4116,,
4118,4118,"Christian Lohr","Lohr, Christian",Christian,Lohr,1962-04-05,male,Thurgau,TG,NR,1,CVP,0,C,3,50,https://www.parlament.ch/en/biografie?CouncillorId=4118,,
4120,4120,"Marco Romano","Romano, Marco",Marco,Romano,1982-11-06,male,Tessin,TI,NR,1,CVP,0,C,3,50,https://www.parlament.ch/en/biografie?CouncillorId=4120,,
4121,4121,"Barbara Gysi","Gysi, Barbara",Barbara,Gysi,1964-05-14,female,"St. Gallen",SG,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4121,,
4123,4123,"Ursula Schneider Schüttel","Schneider Schüttel, Ursula",Ursula,"Schneider Schüttel",1961-11-26,female,Freiburg,FR,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4123,2017-02-27,
4124,4124,"Peter Schilliger","Schilliger, Peter",Peter,Schilliger,1959-06-01,male,Luzern,LU,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4124,,
4125,4125,"Gregor Rutz","Rutz, Gregor",Gregor,Rutz,1972-10-12,male,"Zürich",ZH,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4125,,
4129,4129,"Verena Herzog","Herzog, Verena",Verena,Herzog,1956-02-07,female,Thurgau,TG,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4129,,
4130,4130,"Nadine Masshardt","Masshardt, Nadine",Nadine,Masshardt,1984-10-04,female,Bern,BE,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4130,,
4131,4131,"Claudia Friedl","Friedl, Claudia",Claudia,Friedl,1960-07-19,female,"St. Gallen",SG,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4131,,
4134,4134,"Martina Munz","Munz, Martina",Martina,Munz,1955-12-26,female,Schaffhausen,SH,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4134,,
4135,4135,"Raymond Clottu","Clottu, Raymond",Raymond,Clottu,1967-12-18,male,Neuenburg,NE,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4135,,
4137,4137,"Roger Golay","Golay, Roger",Roger,Golay,1959-09-23,male,Genf,GE,NR,1,MCG,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4137,,
4138,4138,"Guillaume Barazzone","Barazzone, Guillaume",Guillaume,Barazzone,1982-01-13,male,Genf,GE,NR,1,CVP,0,C,3,50,https://www.parlament.ch/en/biografie?CouncillorId=4138,,
4140,4140,"Giovanni Merlini","Merlini, Giovanni",Giovanni,Merlini,1962-05-27,male,Tessin,TI,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4140,,
4141,4141,"Hans-Peter Portmann","Portmann, Hans-Peter",Hans-Peter,Portmann,1963-02-22,male,"Zürich",ZH,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4141,,
4142,4142,"Beat Walti","Walti, Beat",Beat,Walti,1968-11-22,male,"Zürich",ZH,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4142,,
4143,4143,"Rebecca Ana Ruiz","Ruiz, Rebecca Ana","Rebecca Ana",Ruiz,1982-02-04,female,Waadt,VD,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4143,,
4144,4144,"Thomas Matter","Matter, Thomas",Thomas,Matter,1966-03-23,male,"Zürich",ZH,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4144,,
4149,4149,"Christine Häsler","Häsler, Christine",Christine,"Häsler",1963-01-11,female,Bern,BE,NR,1,GPS,0,G,6,50,https://www.parlament.ch/en/biografie?CouncillorId=4149,,
4154,4154,"Jean-Luc Addor","Addor, Jean-Luc",Jean-Luc,Addor,1964-04-22,male,Wallis,VS,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4154,,
4155,4155,"Beat Arnold","Arnold, Beat",Beat,Arnold,1978-04-24,male,Uri,UR,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4155,,
4156,4156,"Michaël Buffat","Buffat, Michaël","Michaël",Buffat,1979-09-27,male,Waadt,VD,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4156,,
4157,4157,"Manfred Bühler","Bühler, Manfred",Manfred,"Bühler",1979-04-10,male,Bern,BE,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4157,,
4158,4158,"Thomas Burgherr","Burgherr, Thomas",Thomas,Burgherr,1962-08-01,male,Aargau,AG,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4158,,
4159,4159,"Marco Chiesa","Chiesa, Marco",Marco,Chiesa,1974-10-10,male,Tessin,TI,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4159,,
4160,4160,"Marcel Dettling","Dettling, Marcel",Marcel,Dettling,1981-02-01,male,Schwyz,SZ,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4160,,
4161,4161,"Andreas Glarner","Glarner, Andreas",Andreas,Glarner,1962-10-09,male,Aargau,AG,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4161,,
4162,4162,"Franz Grüter","Grüter, Franz",Franz,"Grüter",1963-07-29,male,Luzern,LU,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4162,,
4163,4163,"Erich Hess","Hess, Erich",Erich,Hess,1981-03-25,male,Bern,BE,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4163,,
4164,4164,"Christian Imark","Imark, Christian",Christian,Imark,1982-01-29,male,Solothurn,SO,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4164,,
4165,4165,"Barbara Keller-Inhelder","Keller-Inhelder, Barbara",Barbara,Keller-Inhelder,1968-08-24,female,"St. Gallen",SG,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4165,,
4166,4166,"Roger Köppel","Köppel, Roger",Roger,"Köppel",1965-03-21,male,"Zürich",ZH,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4166,,
4167,4167,"Magdalena Martullo-Blocher","Martullo-Blocher, Magdalena",Magdalena,Martullo-Blocher,1969-08-13,female,"Graubünden",GR,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4167,,
4168,4168,"Jacques Nicolet","Nicolet, Jacques",Jacques,Nicolet,1965-10-24,male,Waadt,VD,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4168,,
4169,4169,"Pierre-André Page","Page, Pierre-André","Pierre-André",Page,1960-04-19,male,Freiburg,FR,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4169,,
4170,4170,"Franz Ruppen","Ruppen, Franz",Franz,Ruppen,1971-02-24,male,Wallis,VS,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4170,,
4172,4172,"Werner Salzmann","Salzmann, Werner",Werner,Salzmann,1962-11-05,male,Bern,BE,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4172,,
4173,4173,"Sandra Sollberger","Sollberger, Sandra",Sandra,Sollberger,1973-10-27,female,Basel-Landschaft,BL,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4173,,
4174,4174,"Barbara Steinemann","Steinemann, Barbara",Barbara,Steinemann,1976-06-18,female,"Zürich",ZH,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4174,,
4175,4175,"Mauro Tuena","Tuena, Mauro",Mauro,Tuena,1972-01-25,male,"Zürich",ZH,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4175,,
4176,4176,"Hans-Ueli Vogt","Vogt, Hans-Ueli",Hans-Ueli,Vogt,1969-12-05,male,"Zürich",ZH,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4176,,
4177,4177,"Bruno Walliser","Walliser, Bruno",Bruno,Walliser,1966-04-11,male,"Zürich",ZH,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4177,,
4178,4178,"Claudio Zanetti","Zanetti, Claudio",Claudio,Zanetti,1967-06-16,male,"Zürich",ZH,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4178,,
4179,4179,"David Zuberbühler","Zuberbühler, David",David,"Zuberbühler",1979-02-20,male,"Appenzell A.-Rh.",AR,NR,1,SVP,0,V,4,50,https://www.parlament.ch/en/biografie?CouncillorId=4179,,
4180,4180,"Thomas Ammann","Ammann, Thomas",Thomas,Ammann,1964-07-13,male,"St. Gallen",SG,NR,1,CVP,0,C,3,50,https://www.parlament.ch/en/biografie?CouncillorId=4180,,
4181,4181,"Andrea Gmür-Schönenberger","Gmür-Schönenberger, Andrea",Andrea,"Gmür-Schönenberger",1964-07-17,female,Luzern,LU,NR,1,CVP,0,C,3,50,https://www.parlament.ch/en/biografie?CouncillorId=4181,,
4182,4182,"Claude Béglé","Béglé, Claude",Claude,"Béglé",1949-12-04,male,Waadt,VD,NR,1,CVP,0,C,3,50,https://www.parlament.ch/en/biografie?CouncillorId=4182,,
4183,4183,"Géraldine Marchand-Balet","Marchand-Balet, Géraldine","Géraldine",Marchand-Balet,1971-01-18,female,Wallis,VS,NR,1,CVP,0,C,3,50,https://www.parlament.ch/en/biografie?CouncillorId=4183,,
4184,4184,"Sibel Arslan","Arslan, Sibel",Sibel,Arslan,1980-06-23,female,Basel-Stadt,BS,NR,1,BastA,0,G,6,50,https://www.parlament.ch/en/biografie?CouncillorId=4184,,
4185,4185,"Jonas Fricker","Fricker, Jonas",Jonas,Fricker,1977-03-30,male,Aargau,AG,NR,1,GPS,0,G,6,50,https://www.parlament.ch/en/biografie?CouncillorId=4185,,
4186,4186,"Lisa Mazzone","Mazzone, Lisa",Lisa,Mazzone,1988-01-25,female,Genf,GE,NR,1,GPS,0,G,6,50,https://www.parlament.ch/en/biografie?CouncillorId=4186,,
4187,4187,"Philippe Bauer","Bauer, Philippe",Philippe,Bauer,1962-04-09,male,Neuenburg,NE,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4187,,
4188,4188,"Frédéric Borloz","Borloz, Frédéric","Frédéric",Borloz,1966-04-22,male,Waadt,VD,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4188,,
4189,4189,"Thierry Burkart","Burkart, Thierry",Thierry,Burkart,1975-08-21,male,Aargau,AG,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4189,,
4190,4190,"Marcel Dobler","Dobler, Marcel",Marcel,Dobler,1980-08-29,male,"St. Gallen",SG,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4190,,
4191,4191,"Benoît Genecand","Genecand, Benoît","Benoît",Genecand,1964-01-28,male,Genf,GE,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4191,,
4192,4192,"Hermann Hess","Hess, Hermann",Hermann,Hess,1951-12-22,male,Thurgau,TG,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4192,,
4193,4193,"Philippe Nantermod","Nantermod, Philippe",Philippe,Nantermod,1984-03-27,male,Wallis,VS,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4193,,
4194,4194,"Laurent Wehrli","Wehrli, Laurent",Laurent,Wehrli,1965-06-04,male,Waadt,VD,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4194,,
4195,4195,"Laurence Fehlmann Rielle","Fehlmann Rielle, Laurence",Laurence,"Fehlmann Rielle",1955-09-11,female,Genf,GE,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4195,,
4196,4196,"Tim Guldimann","Guldimann, Tim",Tim,Guldimann,1950-09-19,male,"Zürich",ZH,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4196,,
4197,4197,"Min Li Marti","Marti, Min Li","Min Li",Marti,1974-06-01,female,"Zürich",ZH,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4197,,
4198,4198,"Mattea Meyer","Meyer, Mattea",Mattea,Meyer,1987-11-09,female,"Zürich",ZH,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4198,,
4199,4199,"Priska Seiler Graf","Seiler Graf, Priska",Priska,"Seiler Graf",1968-08-29,female,"Zürich",ZH,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4199,,
4200,4200,"Duri Campell","Campell, Duri",Duri,Campell,1963-04-05,male,"Graubünden",GR,NR,1,BDP,0,BD,136,50,https://www.parlament.ch/en/biografie?CouncillorId=4200,,
4201,4201,"Denis de la Reussille","de la Reussille, Denis",Denis,"de la Reussille",1960-10-24,male,Neuenburg,NE,NR,1,PdA,0,G,6,50,https://www.parlament.ch/en/biografie?CouncillorId=4201,,
4202,4202,"Regine Sauter","Sauter, Regine",Regine,Sauter,1966-04-16,female,"Zürich",ZH,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4202,,
4203,4203,"Angelo Barrile","Barrile, Angelo",Angelo,Barrile,1976-08-22,male,"Zürich",ZH,NR,1,SP,0,S,2,50,https://www.parlament.ch/en/biografie?CouncillorId=4203,2015-12-08,
4208,4208,"Matthias Samuel Jauslin","Jauslin, Matthias Samuel","Matthias Samuel",Jauslin,1962-04-20,male,Aargau,AG,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4208,,
4209,4209,"Hans-Ulrich Bigler","Bigler, Hans-Ulrich",Hans-Ulrich,Bigler,1958-04-05,male,"Zürich",ZH,NR,1,FDP-Liberale,0,RL,1,50,https://www.parlament.ch/en/biografie?CouncillorId=4209,2015-12-08,
15,15,"Max Binder","Binder, Max",Max,Binder,1947-11-26,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=15,,
21,21,"Christoph Blocher","Blocher, Christoph",Christoph,Blocher,1940-10-11,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=21,,2014-05-31
26,26,"Roland F. Borer","Borer, Roland F.","Roland F.",Borer,1951-01-27,male,Solothurn,SO,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=26,,
28,28,"Toni Bortoluzzi","Bortoluzzi, Toni",Toni,Bortoluzzi,1947-02-16,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=28,,
91,91,"Ulrich Giezendanner","Giezendanner, Ulrich",Ulrich,Giezendanner,1953-10-31,male,Aargau,AG,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=91,,
97,97,"Andreas Gross","Gross, Andreas",Andreas,Gross,1952-08-21,male,"Zürich",ZH,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=97,,
151,151,"Christian Miesch","Miesch, Christian",Christian,Miesch,1948-02-27,male,Basel-Landschaft,BL,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=151,2014-09-08,
172,172,"Paul Rechsteiner","Rechsteiner, Paul",Paul,Rechsteiner,1952-08-26,male,"St. Gallen",SG,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=172,,2011-12-11
173,173,"Maximilian Reimann","Reimann, Maximilian",Maximilian,Reimann,1942-05-07,male,Aargau,AG,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=173,,
214,214,"Luzi Stamm","Stamm, Luzi",Luzi,Stamm,1952-09-09,male,Aargau,AG,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=214,,
224,224,"Alexander Tschäppät","Tschäppät, Alexander",Alexander,"Tschäppät",1952-04-16,male,Bern,BE,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=224,,
307,307,"Toni Brunner","Brunner, Toni",Toni,Brunner,1974-08-23,male,"St. Gallen",SG,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=307,,
319,319,"Hans Fehr","Fehr, Hans",Hans,Fehr,1947-01-14,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=319,,
345,345,"Fulvio Pelli","Pelli, Fulvio",Fulvio,Pelli,1951-01-26,male,Tessin,TI,NR,1,FDP-Liberale,0,RL,1,49,https://www.parlament.ch/en/biografie?CouncillorId=345,,2014-03-06
350,350,"Maria Bernasconi","Bernasconi, Maria",Maria,Bernasconi,1955-09-14,female,Genf,GE,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=350,,
354,354,"Silva Semadeni","Semadeni, Silva",Silva,Semadeni,1952-02-08,female,"Graubünden",GR,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=354,,
359,359,"Franziska Teuscher","Teuscher, Franziska",Franziska,Teuscher,1958-03-07,female,Bern,BE,NR,1,GPS,0,G,6,49,https://www.parlament.ch/en/biografie?CouncillorId=359,,2013-03-03
395,395,"Hildegard Fässler-Osterwalder","Fässler-Osterwalder, Hildegard",Hildegard,"Fässler-Osterwalder",1951-06-22,female,"St. Gallen",SG,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=395,,2013-03-03
404,404,"Caspar Baader","Baader, Caspar",Caspar,Baader,1953-10-01,male,Basel-Landschaft,BL,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=404,2012-01-22,2014-07-31
405,405,"Jacqueline Fehr","Fehr, Jacqueline",Jacqueline,Fehr,1963-06-01,female,"Zürich",ZH,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=405,,
453,453,"André Bugnon","Bugnon, André","André",Bugnon,1947-09-13,male,Waadt,VD,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=453,,
464,464,"Hans-Jürg Fehr","Fehr, Hans-Jürg","Hans-Jürg",Fehr,1948-08-07,male,Schaffhausen,SH,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=464,,2013-09-08
472,472,"Ursula Haller Vannini","Haller Vannini, Ursula",Ursula,"Haller Vannini",1948-11-04,female,Bern,BE,NR,1,BDP,0,BD,136,49,https://www.parlament.ch/en/biografie?CouncillorId=472,,2014-11-23
473,473,"Hansjörg Hassler","Hassler, Hansjörg","Hansjörg",Hassler,1953-09-23,male,"Graubünden",GR,NR,1,BDP,0,BD,136,49,https://www.parlament.ch/en/biografie?CouncillorId=473,2015-05-04,
478,478,"Rudolf Joder","Joder, Rudolf",Rudolf,Joder,1950-06-10,male,Bern,BE,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=478,,
479,479,"Hans Kaufmann","Kaufmann, Hans",Hans,Kaufmann,1948-06-13,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=479,,2014-05-04
487,487,"Susanne Leutenegger Oberholzer","Leutenegger Oberholzer, Susanne",Susanne,"Leutenegger Oberholzer",1948-03-06,female,Basel-Landschaft,BL,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=487,,
490,490,"Ruedi Lustenberger","Lustenberger, Ruedi",Ruedi,Lustenberger,1950-04-02,male,Luzern,LU,NR,1,CVP,0,CE,3,49,https://www.parlament.ch/en/biografie?CouncillorId=490,2014-11-25,
494,494,"Lucrezia Meier-Schatz","Meier-Schatz, Lucrezia",Lucrezia,Meier-Schatz,1952-01-04,female,"St. Gallen",SG,NR,1,CVP,0,CE,3,49,https://www.parlament.ch/en/biografie?CouncillorId=494,,
498,498,"Jacques Neirynck","Neirynck, Jacques",Jacques,Neirynck,1931-08-17,male,Waadt,VD,NR,1,CVP,0,CE,3,49,https://www.parlament.ch/en/biografie?CouncillorId=498,,
502,502,"Kathy Riklin","Riklin, Kathy",Kathy,Riklin,1952-10-21,female,"Zürich",ZH,NR,1,CVP,0,CE,3,49,https://www.parlament.ch/en/biografie?CouncillorId=502,,
504,504,"Stéphane Rossini","Rossini, Stéphane","Stéphane",Rossini,1963-08-09,male,Wallis,VS,NR*,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=504,2014-11-24,
513,513,"Peter Spuhler","Spuhler, Peter",Peter,Spuhler,1959-01-09,male,Thurgau,TG,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=513,2012-01-22,2012-12-31
514,514,"Jürg Stahl","Stahl, Jürg","Jürg",Stahl,1968-01-16,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=514,,
519,519,"Hansjörg Walter","Walter, Hansjörg","Hansjörg",Walter,1951-02-05,male,Thurgau,TG,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=519,2012-11-26,
520,520,"Hansruedi Wandfluh","Wandfluh, Hansruedi",Hansruedi,Wandfluh,1952-01-16,male,Bern,BE,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=520,,2014-12-31
522,522,"Ursula Wyss","Wyss, Ursula",Ursula,Wyss,1973-02-08,female,Bern,BE,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=522,2012-02-20,2013-03-03
526,526,"Bruno Zuppiger","Zuppiger, Bruno",Bruno,Zuppiger,1952-02-24,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=526,2012-01-22,2012-09-10
542,542,"Christoph Mörgeli","Mörgeli, Christoph",Christoph,"Mörgeli",1960-07-16,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=542,,
806,806,"Maya Graf","Graf, Maya",Maya,Graf,1962-02-28,female,Basel-Landschaft,BL,NR,1,GPS,0,G,6,49,https://www.parlament.ch/en/biografie?CouncillorId=806,2013-11-25,
820,820,"Ernst Schibli","Schibli, Ernst",Ernst,Schibli,1952-08-16,male,"Zürich",ZH,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=820,2014-05-05,
1065,1065,"Ueli Leuenberger","Leuenberger, Ueli",Ueli,Leuenberger,1952-03-26,male,Genf,GE,NR,1,GPS,0,G,6,49,https://www.parlament.ch/en/biografie?CouncillorId=1065,,
1071,1071,"Ruth Humbel","Humbel, Ruth",Ruth,Humbel,1957-07-23,female,Aargau,AG,NR,1,CVP,0,CE,3,49,https://www.parlament.ch/en/biografie?CouncillorId=1071,,
1103,1103,"Gabi Huber","Huber, Gabi",Gabi,Huber,1956-02-29,female,Uri,UR,NR,1,FDP-Liberale,0,RL,1,49,https://www.parlament.ch/en/biografie?CouncillorId=1103,,
1104,1104,"Jakob Büchler","Büchler, Jakob",Jakob,"Büchler",1952-05-29,male,"St. Gallen",SG,NR,1,CVP,0,CE,3,49,https://www.parlament.ch/en/biografie?CouncillorId=1104,,
1108,1108,"Guy Parmelin","Parmelin, Guy",Guy,Parmelin,1959-11-09,male,Waadt,VD,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=1108,2012-01-22,
1109,1109,"Gerhard Pfister","Pfister, Gerhard",Gerhard,Pfister,1962-10-01,male,Zug,ZG,NR,1,CVP,0,CE,3,49,https://www.parlament.ch/en/biografie?CouncillorId=1109,,
1110,1110,"Daniel Vischer","Vischer, Daniel",Daniel,Vischer,1950-01-16,male,"Zürich",ZH,NR,1,GPS,0,G,6,49,https://www.parlament.ch/en/biografie?CouncillorId=1110,,
1111,1111,"Felix Müri","Müri, Felix",Felix,"Müri",1958-01-22,male,Luzern,LU,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=1111,,
1112,1112,"Geri Müller","Müller, Geri",Geri,"Müller",1960-10-27,male,Aargau,AG,NR,1,GPS,0,G,6,49,https://www.parlament.ch/en/biografie?CouncillorId=1112,,
1113,1113,"Filippo Leutenegger","Leutenegger, Filippo",Filippo,Leutenegger,1952-11-25,male,"Zürich",ZH,NR,1,FDP-Liberale,0,RL,1,49,https://www.parlament.ch/en/biografie?CouncillorId=1113,,2014-05-06
1117,1117,"Jean-René Germanier","Germanier, Jean-René","Jean-René",Germanier,1958-12-18,male,Wallis,VS,NR,1,FDP-Liberale,0,RL,1,49,https://www.parlament.ch/en/biografie?CouncillorId=1117,,
1118,1118,"Otto Ineichen","Ineichen, Otto",Otto,Ineichen,1941-06-08,male,Luzern,LU,NR,1,FDP-Liberale,0,RL,1,49,https://www.parlament.ch/en/biografie?CouncillorId=1118,,2012-06-06
1119,1119,"Jean-François Rime","Rime, Jean-François","Jean-François",Rime,1950-06-28,male,Freiburg,FR,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=1119,,
1120,1120,"Carlo Sommaruga","Sommaruga, Carlo",Carlo,Sommaruga,1959-07-08,male,Genf,GE,NR,1,SP,0,S,2,49,https://www.parlament.ch/en/biografie?CouncillorId=1120,,
1122,1122,"Kurt Fluri","Fluri, Kurt",Kurt,Fluri,1955-08-19,male,Solothurn,SO,NR,1,FDP-Liberale,0,RL,1,49,https://www.parlament.ch/en/biografie?CouncillorId=1122,,
1123,1123,"Pierre-François Veillon","Veillon, Pierre-François","Pierre-François",Veillon,1950-04-30,male,Waadt,VD,NR,1,SVP,0,V,4,49,https://www.parlament.ch/en/biografie?CouncillorId=1123,,
1124,1124,"Dominique de Buman","de Buman, Dominique",Dominique,"de Buman",1956-04-28,male,Freiburg,FR,NR,1,CVP,0,CE,3,49,https://www.parlament.ch/en/biografie?CouncillorId=1124,,
